,id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1125,1590,29,1,8853,Divorcé(e),Consulting,Manager,1,6,6,4,1,3,2,4,4,4,3,0,0.19,0,1,0,1,2,1,Infra & Cloud,0,Frequent,1,3
1126,1591,50,1,19331,Marié(e),Commercial,Senior Manager,4,27,1,0,3,3,5,3,3,3,3,1,0.16,0,1,2,1,9,3,Marketing,0,Occasionnel,0,0
1127,1592,23,1,2073,Marié(e),Consulting,Assistant de Direction,2,4,2,2,4,4,1,3,4,3,3,0,0.16,0,1,2,1,10,3,Entrepreunariat,0,Occasionnel,2,2
1128,1594,36,1,5562,Marié(e),Consulting,Consultant,3,9,3,2,1,4,2,1,4,3,3,1,0.13,0,1,3,1,6,4,Infra & Cloud,0,Frequent,0,2
1129,1595,42,1,19613,Célibataire,Consulting,Senior Manager,8,24,1,0,4,2,5,4,4,3,4,0,0.22,0,0,2,1,9,2,Autre,0,Occasionnel,0,1
1130,1596,35,1,3407,Marié(e),Consulting,Consultant,1,10,10,9,2,4,2,3,4,2,3,0,0.17,0,2,3,1,28,3,Infra & Cloud,0,Occasionnel,6,8
1131,1597,34,1,5063,Marié(e),Consulting,Manager,1,8,8,2,4,2,2,3,2,2,3,0,0.14,0,1,3,1,10,4,Entrepreunariat,0,Frequent,7,7
1132,1598,40,0,4639,Marié(e),Commercial,Cadre Commercial,1,5,5,4,4,3,2,1,3,3,3,0,0.15,0,1,2,1,14,2,Infra & Cloud,0,Occasionnel,1,2
1133,1599,43,1,4876,Divorcé(e),Consulting,Consultant,5,8,6,4,4,4,1,2,3,3,3,0,0.12,0,1,0,1,27,3,Entrepreunariat,0,Occasionnel,0,2
1134,1601,35,1,2690,Marié(e),Consulting,Consultant,1,1,1,0,3,2,1,4,4,2,3,0,0.18,0,1,5,1,7,2,Infra & Cloud,0,Occasionnel,0,1
1135,1602,46,1,17567,Célibataire,Commercial,Senior Manager,1,27,26,0,4,4,4,1,2,1,3,0,0.15,0,0,5,1,1,4,Infra & Cloud,0,Occasionnel,0,12
1136,1604,28,1,2408,Marié(e),Consulting,Consultant,1,1,1,1,3,3,1,2,3,3,3,1,0.17,1,3,3,1,24,3,Transformation Digitale,0,Occasionnel,0,0
1137,1605,22,0,2814,Marié(e),Consulting,Assistant de Direction,1,4,4,2,2,2,1,3,2,2,3,1,0.14,0,0,2,1,26,2,Autre,0,Aucun,1,3
1138,1606,50,1,11245,Marié(e),Consulting,Manager,2,32,30,8,2,3,4,3,3,3,3,1,0.15,0,1,3,1,20,5,Transformation Digitale,0,Frequent,12,13
1139,1607,32,0,3312,Marié(e),Consulting,Assistant de Direction,3,6,3,2,2,4,1,4,4,3,3,0,0.17,0,2,3,1,5,4,Autre,0,Occasionnel,0,2
1140,1608,44,0,19049,Divorcé(e),Consulting,Directeur Technique,0,23,22,7,2,3,5,4,4,2,3,1,0.14,0,1,4,1,7,3,Transformation Digitale,0,Occasionnel,1,10
1141,1609,30,1,2141,Marié(e),Consulting,Assistant de Direction,1,6,6,4,2,2,1,2,2,2,3,0,0.12,0,1,3,1,7,3,Transformation Digitale,0,Occasionnel,1,1
1142,1611,45,0,5769,Célibataire,Consulting,Consultant,1,10,10,7,3,1,2,1,1,3,3,1,0.14,0,0,3,1,5,5,Transformation Digitale,0,Occasionnel,1,4
1143,1612,45,1,4385,Marié(e),Commercial,Cadre Commercial,1,10,10,7,1,2,2,1,1,3,3,0,0.15,0,1,2,1,26,3,Marketing,0,Aucun,4,5
1144,1613,31,1,5332,Célibataire,Commercial,Cadre Commercial,7,10,5,2,4,3,2,1,4,3,3,0,0.13,0,0,3,1,2,4,Autre,0,Frequent,0,3
1145,1614,36,0,4663,Marié(e),Consulting,Tech Lead,9,7,3,2,3,3,2,3,2,3,3,1,0.12,0,2,2,1,12,4,Infra & Cloud,0,Occasionnel,1,1
1146,1615,34,1,4724,Divorcé(e),Consulting,Tech Lead,1,9,9,7,3,4,2,4,1,3,3,0,0.13,0,1,3,1,10,4,Infra & Cloud,0,Frequent,7,2
1147,1617,49,0,3211,Marié(e),Consulting,Consultant,1,10,9,6,3,3,1,1,4,2,3,0,0.14,0,1,3,1,25,4,Infra & Cloud,0,Occasionnel,1,4
1148,1618,39,1,5377,Marié(e),Consulting,Tech Lead,2,10,7,7,2,3,2,1,4,3,3,0,0.13,0,3,3,1,10,5,Transformation Digitale,0,Occasionnel,7,7
1149,1619,27,1,4066,Divorcé(e),Consulting,Consultant,1,7,7,7,4,2,1,1,1,3,3,0,0.11,0,2,3,1,19,3,Autre,0,Occasionnel,0,7
1150,1621,35,1,5208,Marié(e),Consulting,Assistant de Direction,1,16,16,15,2,4,2,1,4,3,3,0,0.11,0,0,2,1,18,5,Infra & Cloud,0,Occasionnel,1,10
1151,1622,28,0,4877,Divorcé(e),Consulting,Tech Lead,0,6,5,3,2,1,2,1,2,2,4,0,0.21,0,1,5,1,27,3,Transformation Digitale,0,Occasionnel,0,0
1152,1623,21,1,3117,Célibataire,Consulting,Assistant de Direction,1,3,2,2,3,3,1,4,3,3,3,0,0.18,0,0,2,1,5,1,Transformation Digitale,0,Occasionnel,2,2
1153,1624,18,0,1569,Célibataire,Commercial,Représentant Commercial,1,0,0,0,2,3,1,4,3,4,3,1,0.12,1,0,2,1,3,2,Transformation Digitale,0,Frequent,0,0
1154,1625,47,0,19658,Marié(e),Ressources Humaines,Senior Manager,3,27,5,2,4,3,5,3,3,3,3,0,0.11,0,1,2,1,26,4,Infra & Cloud,0,Occasionnel,1,0
1155,1627,39,1,3069,Divorcé(e),Consulting,Consultant,0,11,10,8,3,2,2,3,4,3,3,0,0.15,0,1,3,1,3,2,Transformation Digitale,0,Occasionnel,0,7
1156,1628,40,0,10435,Marié(e),Consulting,Tech Lead,1,18,18,15,1,2,3,3,4,3,3,0,0.13,0,2,2,1,15,3,Infra & Cloud,0,Occasionnel,14,12
1157,1630,35,0,4148,Marié(e),Consulting,Manager,1,15,14,11,3,3,2,3,4,3,3,0,0.12,0,1,5,1,8,4,Infra & Cloud,0,Aucun,2,9
1158,1631,37,1,5768,Marié(e),Consulting,Tech Lead,3,9,4,3,3,3,2,3,1,2,3,0,0.17,0,3,2,1,19,3,Infra & Cloud,0,Occasionnel,0,2
1159,1633,39,0,5042,Célibataire,Consulting,Tech Lead,0,10,9,2,1,3,2,3,4,1,3,0,0.13,0,0,2,1,4,3,Transformation Digitale,0,Frequent,3,8
1160,1635,45,0,5770,Divorcé(e),Consulting,Tech Lead,1,10,10,7,4,2,2,4,1,3,3,0,0.19,0,2,3,1,2,2,Autre,0,Occasionnel,3,9
1161,1638,38,0,7756,Marié(e),Consulting,Tech Lead,3,10,5,4,4,2,3,3,4,4,3,1,0.19,0,1,6,1,2,2,Transformation Digitale,0,Occasionnel,0,2
1162,1639,35,1,10306,Marié(e),Commercial,Cadre Commercial,9,15,13,12,4,2,3,1,3,3,3,0,0.17,1,0,3,1,10,3,Transformation Digitale,0,Occasionnel,6,0
1163,1640,37,0,3936,Marié(e),Consulting,Assistant de Direction,1,8,8,4,2,3,1,2,1,1,3,0,0.11,0,1,2,1,10,3,Transformation Digitale,0,Occasionnel,7,7
1164,1641,40,0,7945,Célibataire,Consulting,Tech Lead,6,18,4,2,3,3,3,4,4,2,3,1,0.15,0,0,2,1,16,3,Infra & Cloud,0,Occasionnel,3,3
1165,1642,44,1,5743,Marié(e),Ressources Humaines,Ressources Humaines,4,14,10,7,1,3,2,4,3,3,3,1,0.11,0,0,3,1,1,5,Ressources Humaines,0,Frequent,0,2
1166,1644,48,1,15202,Marié(e),Consulting,Senior Manager,2,23,2,2,3,2,4,4,2,3,4,0,0.25,0,1,3,1,4,5,Transformation Digitale,0,Frequent,2,2
1167,1645,35,1,5440,Divorcé(e),Commercial,Cadre Commercial,6,7,2,2,1,1,2,4,4,2,3,1,0.14,1,2,2,1,15,2,Transformation Digitale,0,Occasionnel,2,2
1168,1646,24,0,3760,Célibataire,Consulting,Assistant de Direction,1,6,6,3,1,3,1,4,3,3,3,1,0.13,0,0,2,1,2,1,Entrepreunariat,0,Frequent,1,3
1169,1647,27,0,3517,Marié(e),Consulting,Assistant de Direction,7,5,3,2,2,4,1,3,1,3,3,0,0.17,0,0,0,1,8,3,Transformation Digitale,0,Occasionnel,0,2
1170,1648,27,1,2580,Célibataire,Consulting,Assistant de Direction,2,6,4,2,4,3,1,4,3,2,3,0,0.13,0,0,0,1,2,3,Transformation Digitale,0,Frequent,1,2
1171,1649,40,1,2166,Célibataire,Consulting,Consultant,3,10,4,2,1,3,1,1,2,1,3,1,0.14,1,0,3,1,7,3,Infra & Cloud,0,Occasionnel,0,3
1172,1650,29,1,5869,Célibataire,Commercial,Cadre Commercial,9,8,5,2,3,2,2,3,3,3,3,0,0.11,0,0,2,1,10,3,Transformation Digitale,0,Occasionnel,1,4
1173,1651,36,0,8008,Marié(e),Consulting,Manager,4,9,3,2,2,3,3,1,3,3,3,0,0.12,0,2,6,1,5,4,Infra & Cloud,0,Occasionnel,0,2
1174,1653,25,1,5206,Divorcé(e),Consulting,Tech Lead,1,7,7,7,4,4,2,3,3,3,3,0,0.17,0,2,6,1,2,1,Infra & Cloud,0,Frequent,0,7
1175,1654,39,1,5295,Marié(e),Consulting,Tech Lead,4,7,5,4,4,3,2,2,3,3,4,0,0.21,0,0,3,1,12,3,Transformation Digitale,0,Occasionnel,1,0
1176,1655,49,0,16413,Marié(e),Consulting,Directeur Technique,3,27,4,2,1,3,4,2,2,3,3,0,0.16,0,2,2,1,22,4,Autre,0,Occasionnel,1,2
1177,1656,50,0,13269,Divorcé(e),Consulting,Directeur Technique,5,19,14,11,4,2,3,1,3,3,3,0,0.15,0,3,3,1,17,5,Infra & Cloud,0,Occasionnel,1,11
1178,1657,20,0,2783,Célibataire,Commercial,Représentant Commercial,1,2,2,2,3,3,1,3,1,3,3,0,0.19,0,0,3,1,2,3,Transformation Digitale,0,Occasionnel,2,2
1179,1658,34,0,5433,Divorcé(e),Consulting,Assistant de Direction,1,11,11,8,4,3,2,2,3,3,3,0,0.12,0,1,2,1,3,3,Infra & Cloud,0,Occasionnel,7,9
1180,1659,36,1,2013,Célibataire,Consulting,Consultant,2,15,4,3,1,3,1,2,3,3,3,0,0.11,0,0,4,1,7,3,Infra & Cloud,0,Occasionnel,1,3
1181,1661,49,0,13966,Marié(e),Consulting,Manager,2,30,15,11,3,2,4,3,2,3,3,1,0.19,0,1,3,1,6,1,Infra & Cloud,0,Occasionnel,2,12
1182,1662,36,0,4374,Marié(e),Consulting,Tech Lead,0,4,3,2,4,2,2,3,3,3,3,0,0.15,0,0,6,1,1,4,Transformation Digitale,0,Aucun,1,2
1183,1664,36,1,6842,Divorcé(e),Consulting,Manager,6,13,5,4,4,4,2,1,1,3,4,0,0.2,0,1,3,1,3,2,Infra & Cloud,0,Occasionnel,0,4
1184,1665,54,0,17426,Marié(e),Consulting,Senior Manager,3,36,10,8,2,3,4,3,3,3,4,0,0.25,0,1,6,1,22,5,Transformation Digitale,0,Occasionnel,4,7
1185,1666,43,1,17603,Marié(e),Consulting,Directeur Technique,1,14,14,10,3,2,4,3,1,3,4,0,0.24,0,1,3,1,15,2,Infra & Cloud,0,Occasionnel,6,11
1186,1667,35,1,4581,Célibataire,Commercial,Cadre Commercial,3,13,11,9,4,3,2,4,1,4,4,1,0.24,1,0,2,1,12,4,Autre,0,Frequent,6,7
1187,1668,38,1,4735,Marié(e),Consulting,Assistant de Direction,7,19,13,11,4,3,2,4,4,4,3,0,0.15,0,2,4,1,1,3,Infra & Cloud,0,Frequent,2,9
1188,1669,29,1,4187,Divorcé(e),Commercial,Cadre Commercial,1,10,10,0,1,2,2,2,2,2,3,1,0.13,0,1,3,1,5,3,Transformation Digitale,0,Occasionnel,0,9
1189,1670,33,1,5505,Divorcé(e),Commercial,Cadre Commercial,1,6,6,2,4,3,2,4,3,3,3,0,0.14,0,2,5,1,2,4,Transformation Digitale,0,Occasionnel,0,4
1190,1671,32,1,5470,Divorcé(e),Consulting,Assistant de Direction,0,10,9,5,4,3,2,2,3,2,3,0,0.13,0,2,4,1,2,3,Transformation Digitale,0,Occasionnel,1,6
1191,1673,31,0,5476,Marié(e),Commercial,Cadre Commercial,1,10,10,0,1,3,2,4,1,3,3,0,0.11,0,2,2,1,5,4,Infra & Cloud,0,Occasionnel,0,2
1192,1674,49,0,2587,Divorcé(e),Consulting,Consultant,4,17,2,2,4,3,1,1,2,2,3,1,0.16,0,1,2,1,16,3,Transformation Digitale,0,Occasionnel,2,2
1193,1675,38,0,2440,Célibataire,Consulting,Consultant,1,4,4,3,4,2,1,2,2,3,4,0,0.22,0,0,3,1,2,3,Transformation Digitale,0,Frequent,3,3
1194,1676,47,0,15972,Divorcé(e),Commercial,Senior Manager,6,29,3,2,2,4,4,2,3,3,3,0,0.14,0,3,2,1,2,4,Infra & Cloud,0,Occasionnel,1,2
1195,1677,49,1,15379,Célibataire,Consulting,Senior Manager,4,23,8,7,3,3,4,3,1,3,3,0,0.14,0,0,2,1,1,3,Infra & Cloud,0,Occasionnel,0,0
1196,1678,41,1,7082,Célibataire,Commercial,Cadre Commercial,3,21,2,0,4,3,3,3,4,3,3,1,0.16,0,0,2,1,23,2,Infra & Cloud,0,Occasionnel,0,2
1197,1680,20,1,2728,Célibataire,Commercial,Représentant Commercial,1,2,2,2,4,3,1,1,1,3,3,0,0.11,0,0,3,1,9,1,Infra & Cloud,0,Occasionnel,0,2
1198,1681,33,0,5368,Divorcé(e),Commercial,Cadre Commercial,1,7,6,5,3,3,2,4,3,3,4,1,0.25,0,1,2,1,16,3,Infra & Cloud,0,Aucun,1,2
1199,1682,36,1,5347,Marié(e),Consulting,Manager,6,10,3,2,1,3,2,3,2,2,3,0,0.14,0,2,2,1,26,4,Infra & Cloud,0,Occasionnel,0,2
1200,1683,44,0,3195,Divorcé(e),Ressources Humaines,Ressources Humaines,4,8,2,2,3,3,1,4,1,3,3,1,0.18,0,3,2,1,1,3,Infra & Cloud,0,Occasionnel,2,2
1201,1684,23,1,3989,Célibataire,Consulting,Consultant,1,5,5,4,4,2,1,3,1,3,3,1,0.11,1,0,2,1,8,1,Transformation Digitale,0,Occasionnel,1,2
1202,1687,38,0,3306,Marié(e),Consulting,Consultant,7,7,0,0,4,3,1,3,4,2,3,0,0.19,0,1,5,1,4,2,Transformation Digitale,0,Occasionnel,0,0
1203,1689,53,1,7005,Marié(e),Consulting,Manager,3,11,4,3,2,4,3,4,3,3,3,0,0.15,0,0,2,1,24,4,Transformation Digitale,0,Occasionnel,1,2
1204,1691,48,0,2655,Marié(e),Commercial,Représentant Commercial,2,19,9,7,4,3,1,3,3,3,3,1,0.11,1,2,3,1,7,2,Transformation Digitale,0,Frequent,7,7
1205,1692,32,1,1393,Célibataire,Consulting,Consultant,1,1,1,0,4,3,1,2,1,3,3,0,0.12,1,0,2,1,2,4,Infra & Cloud,0,Occasionnel,0,0
1206,1693,26,1,2570,Célibataire,Consulting,Consultant,1,7,7,7,4,3,1,4,3,3,4,0,0.2,0,0,5,1,7,3,Transformation Digitale,0,Aucun,5,7
1207,1694,55,1,3537,Divorcé(e),Consulting,Assistant de Direction,5,8,4,2,1,2,1,2,4,3,3,0,0.12,0,1,1,1,22,3,Entrepreunariat,0,Occasionnel,1,2
1208,1696,34,1,3986,Marié(e),Consulting,Consultant,1,15,15,10,2,2,2,4,3,4,3,0,0.14,0,1,3,1,5,2,Transformation Digitale,0,Occasionnel,4,13
1209,1697,60,1,10883,Divorcé(e),Consulting,Manager,3,19,1,0,3,1,3,4,3,4,4,0,0.2,0,1,2,1,1,4,Transformation Digitale,0,Occasionnel,0,0
1210,1698,33,1,2028,Marié(e),Consulting,Consultant,1,14,14,11,2,4,1,2,4,3,3,0,0.18,0,3,6,1,21,3,Transformation Digitale,0,Occasionnel,2,13
1211,1700,37,1,9525,Divorcé(e),Commercial,Cadre Commercial,1,6,6,3,3,1,2,4,3,2,3,0,0.14,0,2,2,1,1,4,Transformation Digitale,0,Frequent,1,3
1212,1701,34,0,2929,Marié(e),Consulting,Assistant de Direction,1,10,10,9,2,2,1,4,2,3,3,0,0.12,0,0,3,1,19,3,Infra & Cloud,0,Occasionnel,8,7
1213,1702,23,1,2275,Divorcé(e),Commercial,Représentant Commercial,1,3,3,2,3,3,1,4,2,3,4,1,0.21,1,1,2,1,7,3,Infra & Cloud,0,Occasionnel,0,2
1214,1703,44,0,7879,Marié(e),Consulting,Manager,1,9,8,7,3,4,3,4,2,3,3,1,0.19,0,1,2,1,2,3,Infra & Cloud,0,Occasionnel,6,7
1215,1704,35,1,4930,Célibataire,Consulting,Assistant de Direction,0,6,5,4,1,2,1,4,3,4,3,1,0.14,0,0,2,1,2,4,Transformation Digitale,0,Frequent,1,4
1216,1706,43,1,7847,Marié(e),Commercial,Cadre Commercial,1,10,10,9,4,3,2,4,1,3,3,1,0.17,0,1,3,1,2,3,Transformation Digitale,0,Occasionnel,8,8
1217,1707,24,1,4401,Marié(e),Consulting,Assistant de Direction,1,5,5,3,3,4,1,3,4,3,3,0,0.16,0,1,1,1,9,3,Transformation Digitale,0,Occasionnel,0,4
1218,1708,41,1,9241,Célibataire,Commercial,Cadre Commercial,1,10,10,8,4,3,3,3,2,3,3,0,0.12,0,0,3,1,6,3,Marketing,0,Occasionnel,8,7
1219,1709,29,0,2974,Marié(e),Consulting,Consultant,9,9,5,3,4,3,1,3,3,3,3,0,0.17,0,1,2,1,9,4,Transformation Digitale,0,Occasionnel,1,2
1220,1710,36,0,4502,Célibataire,Commercial,Représentant Commercial,3,17,13,7,3,3,2,4,3,2,3,0,0.15,0,0,2,1,2,4,Infra & Cloud,0,Occasionnel,6,7
1221,1712,45,1,10748,Marié(e),Consulting,Manager,3,25,23,15,3,2,3,3,4,2,4,0,0.23,0,1,3,1,1,1,Infra & Cloud,0,Aucun,14,4
1222,1714,24,1,1555,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,4,1,1,3,3,3,3,0,0.11,1,1,2,1,22,1,Ressources Humaines,0,Occasionnel,0,0
1223,1716,47,1,12936,Marié(e),Commercial,Cadre Commercial,7,25,23,5,3,1,4,3,3,1,3,0,0.11,1,0,3,1,9,3,Infra & Cloud,0,Frequent,14,10
1224,1718,26,1,2305,Marié(e),Consulting,Consultant,1,3,3,2,4,1,1,3,3,4,3,0,0.15,0,3,3,1,17,4,Transformation Digitale,0,Occasionnel,0,2
1225,1719,45,0,16704,Célibataire,Consulting,Directeur Technique,1,21,21,6,4,2,4,2,3,3,3,0,0.11,0,0,2,1,28,2,Entrepreunariat,0,Occasionnel,8,6
1226,1720,32,1,3433,Marié(e),Consulting,Assistant de Direction,6,10,5,2,1,3,1,3,1,2,3,0,0.13,0,1,3,1,10,3,Infra & Cloud,0,Frequent,1,3
1227,1721,31,1,3477,Marié(e),Consulting,Consultant,1,6,5,2,2,3,1,3,4,4,3,0,0.14,0,1,2,1,2,4,Infra & Cloud,0,Occasionnel,0,3
1228,1722,41,1,6430,Marié(e),Ressources Humaines,Ressources Humaines,6,10,3,2,3,1,2,2,2,3,3,0,0.19,0,1,4,1,4,3,Ressources Humaines,0,Aucun,1,2
1229,1724,40,0,6516,Marié(e),Consulting,Tech Lead,2,18,1,0,2,3,2,1,2,3,3,1,0.16,0,1,3,1,8,2,Infra & Cloud,0,Occasionnel,0,0
1230,1725,24,1,3907,Divorcé(e),Consulting,Consultant,1,6,6,2,2,3,1,1,2,4,3,0,0.13,0,3,2,1,29,1,Transformation Digitale,0,Occasionnel,1,2
1231,1727,46,1,5562,Célibataire,Consulting,Manager,6,19,10,7,3,3,2,2,4,3,3,0,0.14,0,0,3,1,13,4,Infra & Cloud,0,Occasionnel,0,9
1232,1728,35,1,6883,Marié(e),Consulting,Tech Lead,2,17,7,7,4,3,2,3,2,3,3,0,0.16,0,1,3,1,27,4,Infra & Cloud,0,Occasionnel,0,7
1233,1729,30,1,2862,Marié(e),Consulting,Assistant de Direction,1,10,10,0,2,3,1,4,2,2,3,0,0.12,0,1,2,1,16,1,Infra & Cloud,0,Occasionnel,0,8
1234,1731,47,1,4978,Marié(e),Commercial,Cadre Commercial,7,4,1,0,3,3,2,2,4,1,3,0,0.11,0,1,3,1,2,4,Marketing,0,Aucun,0,0
1235,1732,46,1,10368,Divorcé(e),Commercial,Cadre Commercial,4,13,10,6,3,3,3,4,2,2,3,1,0.12,0,1,5,1,2,3,Infra & Cloud,0,Occasionnel,0,3
1236,1733,36,1,6134,Divorcé(e),Commercial,Cadre Commercial,5,16,2,2,2,2,2,1,2,3,3,1,0.13,1,3,3,1,13,5,Marketing,0,Occasionnel,2,2
1237,1734,32,1,6735,Célibataire,Commercial,Cadre Commercial,6,10,0,0,1,1,2,2,2,3,3,0,0.15,1,0,2,1,1,2,Infra & Cloud,0,Occasionnel,0,0
1238,1735,23,0,3295,Célibataire,Consulting,Consultant,1,3,3,2,3,3,1,2,3,1,3,0,0.13,0,0,3,1,4,1,Transformation Digitale,0,Occasionnel,1,2
1239,1736,31,0,5238,Célibataire,Consulting,Tech Lead,2,9,5,4,4,3,2,4,4,2,4,0,0.2,0,0,3,1,24,1,Entrepreunariat,0,Frequent,1,4
1240,1737,39,1,6472,Marié(e),Consulting,Consultant,1,9,9,8,4,3,2,4,4,3,3,1,0.15,0,1,2,1,1,3,Infra & Cloud,0,Aucun,5,8
1241,1739,32,1,9610,Marié(e),Commercial,Cadre Commercial,3,10,4,3,4,1,3,3,3,1,3,0,0.13,0,1,2,1,19,3,Infra & Cloud,0,Occasionnel,0,2
1242,1740,40,1,19833,Célibataire,Commercial,Senior Manager,1,21,21,8,2,3,5,2,2,2,3,0,0.14,0,0,3,1,7,4,Transformation Digitale,0,Occasionnel,12,8
1243,1744,45,0,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,9,5,0,3,1,3,3,3,4,4,0,0.21,0,2,2,1,4,3,Infra & Cloud,0,Occasionnel,0,3
1244,1745,30,0,4968,Célibataire,Consulting,Assistant de Direction,0,10,9,7,4,2,1,1,4,3,3,0,0.16,0,0,2,1,2,4,Entrepreunariat,0,Frequent,0,7
1245,1746,24,1,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,3,2,2,1,3,1,4,4,3,3,0,0.14,0,1,2,1,10,3,Transformation Digitale,0,Frequent,2,1
1246,1747,30,0,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,6,4,2,3,2,1,4,3,2,3,0,0.11,1,1,0,1,8,3,Ressources Humaines,0,Frequent,1,2
1247,1749,31,1,8346,Marié(e),Commercial,Cadre Commercial,1,6,5,2,1,3,2,3,3,3,3,0,0.19,0,1,3,1,5,3,Entrepreunariat,0,Occasionnel,0,2
1248,1751,27,0,3445,Célibataire,Consulting,Assistant de Direction,1,6,6,2,3,3,1,4,3,2,3,0,0.11,0,0,5,1,8,3,Transformation Digitale,0,Occasionnel,1,4
1249,1752,29,0,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,2,2,1,1,2,3,3,3,0,0.13,1,0,3,1,9,3,Marketing,0,Occasionnel,2,2
1250,1753,29,1,6294,Célibataire,Consulting,Manager,8,10,3,2,4,4,2,3,4,4,3,1,0.12,0,0,5,1,1,3,Infra & Cloud,0,Frequent,0,2
1251,1754,30,1,7140,Divorcé(e),Commercial,Cadre Commercial,2,12,7,7,3,2,3,1,1,3,3,0,0.11,0,1,2,1,15,2,Marketing,0,Occasionnel,1,7
1252,1755,34,1,2932,Marié(e),Consulting,Assistant de Direction,0,6,5,0,4,4,1,4,1,3,3,1,0.14,0,3,3,1,2,4,Transformation Digitale,0,Occasionnel,1,2
1253,1756,33,0,5147,Célibataire,Commercial,Cadre Commercial,8,13,11,7,4,3,2,2,4,2,3,0,0.15,0,0,2,1,2,3,Marketing,0,Aucun,1,7
1254,1757,49,0,4507,Célibataire,Commercial,Cadre Commercial,3,8,5,1,4,3,2,4,3,4,3,0,0.12,0,0,1,1,11,4,Marketing,0,Occasionnel,0,4
1255,1758,33,0,8564,Célibataire,Commercial,Cadre Commercial,2,11,0,0,1,3,3,1,3,2,4,1,0.2,1,0,2,1,16,3,Infra & Cloud,0,Occasionnel,0,0
1256,1760,38,0,2468,Marié(e),Consulting,Consultant,4,9,6,1,3,2,1,2,2,2,3,0,0.14,0,1,4,1,2,2,Transformation Digitale,0,Frequent,0,5
1257,1761,31,1,8161,Marié(e),Commercial,Cadre Commercial,2,10,1,0,1,3,3,3,1,3,3,0,0.13,1,3,2,1,16,4,Marketing,0,Occasionnel,0,0
1258,1762,29,0,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,4,2,1,1,3,3,3,0,0.13,0,1,2,1,4,3,Entrepreunariat,0,Occasionnel,0,0
1259,1763,30,1,5294,Marié(e),Consulting,Manager,3,10,7,0,3,4,2,3,3,3,3,0,0.16,0,1,3,1,16,3,Infra & Cloud,0,Occasionnel,1,7
1260,1764,32,1,2718,Célibataire,Consulting,Assistant de Direction,2,12,7,7,2,3,1,2,2,3,3,0,0.14,0,0,3,1,5,4,Entrepreunariat,0,Aucun,0,7
1261,1766,38,1,5811,Marié(e),Consulting,Manager,3,15,1,0,2,1,2,4,3,3,3,1,0.16,0,1,2,1,18,3,Transformation Digitale,0,Occasionnel,1,0
1262,1767,43,1,2437,Marié(e),Consulting,Assistant de Direction,9,6,1,0,3,2,1,3,4,3,3,1,0.16,1,1,4,1,17,3,Entrepreunariat,0,Frequent,0,0
1263,1768,42,1,2766,Divorcé(e),Consulting,Consultant,8,7,5,3,2,3,1,2,2,2,4,0,0.22,0,3,6,1,12,3,Transformation Digitale,0,Occasionnel,0,4
1264,1770,55,1,19038,Marié(e),Consulting,Directeur Technique,8,34,1,0,3,2,5,1,2,3,3,0,0.12,0,3,2,1,2,3,Transformation Digitale,0,Occasionnel,0,0
1265,1771,33,1,3055,Divorcé(e),Consulting,Assistant de Direction,5,11,9,8,4,3,2,2,4,2,3,0,0.15,0,2,2,1,4,3,Entrepreunariat,0,Aucun,1,7
1266,1772,41,1,2289,Divorcé(e),Consulting,Consultant,1,5,5,3,3,3,1,1,2,3,4,0,0.2,0,2,2,1,9,4,Infra & Cloud,0,Occasionnel,0,4
1267,1774,34,1,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,15,14,4,3,2,3,3,3,3,1,0.14,0,1,3,1,10,3,Infra & Cloud,0,Aucun,0,7
1268,1775,53,0,12965,Marié(e),Consulting,Tech Lead,4,27,3,2,1,2,4,3,4,2,4,1,0.2,0,3,2,1,1,4,Transformation Digitale,0,Aucun,0,2
1269,1778,43,1,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,10,9,7,2,3,1,4,2,3,3,0,0.13,0,0,5,1,2,3,Infra & Cloud,0,Occasionnel,1,8
1270,1779,34,0,6029,Célibataire,Commercial,Cadre Commercial,5,6,2,2,4,1,2,4,1,3,3,0,0.12,0,0,3,1,3,2,Infra & Cloud,0,Occasionnel,2,2
1271,1780,21,1,2679,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,3,1,2,2,3,3,0,0.13,1,0,3,1,7,1,Marketing,0,Occasionnel,1,0
